# ops request: type='db'
# SELECT strategy_id AS s, exit_ts AS t, entry_delay_sec AS lag, ROUND(gross_pct,3) AS g, size_sol AS sz, ROUND(net_sol,5) AS net, scaled_out AS sc, substr(mint,1,10) AS mint, substr(lead_wallet,1,10) AS lead FROM copy_trades WHERE status='closed' AND net_sol IS NOT NULL AND strategy_id IN ('copy-hotlead-strict','copy-hotlead-strict-hi','copy-fable-leadcap') ORDER BY exit_ts ASC, id ASC
  s                      | t          | lag | g       | sz  | net      | sc | mint       | lead      
  copy-hotlead-strict    | 1782853755 | 5   | -97.455 | 0.5 | -0.50227 | 0  | 6SxyPadD4w | C4eNLxxC7X
  copy-hotlead-strict    | 1782855878 | 5   | 114.8   | 0.5 | 0.559    | 0  | 8shsFeMjiQ | 5aXbFCpg5f
  copy-hotlead-strict    | 1782857429 | 5   | 100.441 | 0.5 | 0.48721  | 0  | Cz1nNU1XsB | 2HJMgsEqKr
  copy-hotlead-strict    | 1782859680 | 5   | -39.597 | 0.5 | -0.21298 | 0  | Bt2VC5Xxgh | 2HJMgsEqKr
  copy-hotlead-strict    | 1782861379 | 5   | -57.937 | 0.5 | -0.30469 | 0  | 9rv9A12xX8 | C4eNLxxC7X
  copy-hotlead-strict    | 1782868889 | 5   | 1.728   | 0.5 | -0.00636 | 0  | 9rWs7hbofC | 7TiAUgZdLM
  copy-hotlead-strict    | 1782874030 | 5   | -39.956 | 0.5 | -0.21478 | 0  | 33fqQj87rd | 2HJMgsEqKr
  copy-hotlead-strict    | 1782875255 | 5   | -59.715 | 0.5 | -0.31357 | 0  | Cbc3ZmYCaw | 2HJMgsEqKr
  copy-hotlead-strict    | 1782876732 | 5   | 176.69  | 0.5 | 0.86845  | 0  | BiYu1Lx12r | 4RDNo5BBAj
  copy-hotlead-strict    | 1782878330 | 5   | -30.353 | 0.5 | -0.16676 | 0  | DAW7qFqQ4j | 9LxMdvs1m8
  copy-hotlead-strict    | 1782889731 | 5   | 100.011 | 0.5 | 0.48505  | 0  | CCWvacbHWL | 9SHHN4YyEW
  copy-hotlead-strict    | 1782890502 | 5   | -22.127 | 0.5 | -0.12563 | 0  | 9rv9A12xX8 | 5aXbFCpg5f
  copy-hotlead-strict    | 1782891077 | 5   | -17.652 | 0.5 | -0.10326 | 0  | 8HLVcaSNAF | 9LxMdvs1m8
  copy-hotlead-strict    | 1782906376 | 5   | -32.246 | 0.5 | -0.17623 | 0  | FodpVgswhd | 5H5upChfAG
  copy-hotlead-strict    | 1782912179 | 5   | -94.914 | 0.5 | -0.48957 | 0  | 3XZNf43gh2 | HntvSoXq7C
  copy-hotlead-strict    | 1782913255 | 5   | -44.181 | 0.5 | -0.23591 | 0  | 2w5BMobp8A | C4eNLxxC7X
  copy-hotlead-strict    | 1782918208 | 5   | -33.497 | 0.5 | -0.18248 | 0  | 2aQKC1xiKp | 4RDNo5BBAj
  copy-hotlead-strict    | 1782926304 | 5   | -56.466 | 0.5 | -0.29733 | 0  | 8bZai1tbW3 | BZoJp596zy
  copy-hotlead-strict    | 1782935657 | 5   | -39.823 | 0.5 | -0.21412 | 0  | CqiwNniAsy | CHvWpTWTZX
  copy-hotlead-strict    | 1782936608 | 5   | -50.784 | 0.5 | -0.26892 | 0  | Cfhtk2ZQRz | CHvWpTWTZX
  copy-hotlead-strict    | 1782941903 | 5   | -16.508 | 0.5 | -0.09754 | 0  | 6kKVmP1FZM | 572gijC9dn
  copy-hotlead-strict    | 1782942283 | 5   | -31.021 | 0.5 | -0.1701  | 0  | 6LmJojcsKR | C4eNLxxC7X
  copy-hotlead-strict    | 1782944335 | 5   | -72.174 | 0.5 | -0.37587 | 0  | 3LsmiJFquq | Ay1pyfhZX7
  copy-hotlead-strict    | 1782945838 | 5   | -74.141 | 0.5 | -0.38571 | 0  | H1i9fXbxYd | E8B7Edi7kh
  copy-hotlead-strict    | 1782947835 | 5   | 117.463 | 0.5 | 0.57232  | 0  | 2GA23vuHaY | 2HJMgsEqKr
  copy-hotlead-strict    | 1782950557 | 5   | 101.645 | 0.5 | 0.49323  | 0  | Fi4KPaFycC | FjWuMBSirx
  copy-hotlead-strict-hi | 1782953013 | 5   | 103.357 | 0.5 | 0.50178  | 0  | Fi4KPaFycC | FjWuMBSirx
  copy-hotlead-strict    | 1782953013 | 5   | 103.357 | 0.5 | 0.50178  | 0  | Fi4KPaFycC | FjWuMBSirx
  copy-hotlead-strict    | 1782953261 | 5   | 101.55  | 0.5 | 0.49275  | 0  | 2GA23vuHaY | 6eqES3ebBs
  copy-hotlead-strict    | 1782953812 | 5   | -46.114 | 0.5 | -0.24557 | 0  | 5Wj4bFEJsm | BtHnhjh8Ta
  copy-hotlead-strict-hi | 1782957233 | 5   | -31.403 | 0.5 | -0.17202 | 0  | Fi4KPaFycC | FjWuMBSirx
  copy-hotlead-strict    | 1782957233 | 5   | -31.403 | 0.5 | -0.17202 | 0  | Fi4KPaFycC | FjWuMBSirx
  copy-hotlead-strict    | 1782960052 | 5   | 1.201   | 0.5 | -0.009   | 0  | DAW7qFqQ4j | 9LxMdvs1m8
  copy-hotlead-strict    | 1782961834 | 5   | -93.954 | 0.5 | -0.48477 | 0  | BV1eEF9zsw | 5wTqTAZSGW
  copy-hotlead-strict    | 1782963053 | 5   | -21.626 | 0.5 | -0.12313 | 0  | JCKwsT8UAb | 9LxMdvs1m8
  copy-hotlead-strict    | 1782966328 | 5   | -14.011 | 0.5 | -0.08505 | 0  | gScbLjUZTc | 9LxMdvs1m8
  copy-hotlead-strict    | 1782967984 | 5   | -33.463 | 0.5 | -0.18232 | 0  | F12gpd6JRr | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1782967984 | 5   | -33.463 | 0.5 | -0.18232 | 0  | F12gpd6JRr | 2bVqHKY1ED
  copy-hotlead-strict    | 1782968278 | 5   | -7.779  | 0.5 | -0.05389 | 0  | 864D4nfrSs | DNio5ketGc
  copy-hotlead-strict    | 1782975803 | 5   | 14.845  | 0.5 | 0.05922  | 0  | 2jg1J39367 | 4RDNo5BBAj
  copy-hotlead-strict    | 1782986856 | 5   | -35.964 | 0.5 | -0.19482 | 0  | 8NTvxiQmjA | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1782986856 | 5   | -35.964 | 0.5 | -0.19482 | 0  | 8NTvxiQmjA | 9SHHN4YyEW
  copy-hotlead-strict    | 1782998701 | 5   | 105.484 | 0.5 | 0.51242  | 0  | DdPrHYqM8U | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1782998701 | 5   | 105.484 | 0.5 | 0.51242  | 0  | DdPrHYqM8U | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783001749 | 5   | 1.563   | 0.5 | -0.00719 | 0  | Fpyef9gFuF | 5aXbFCpg5f
  copy-hotlead-strict    | 1783001749 | 5   | 1.563   | 0.5 | -0.00719 | 0  | Fpyef9gFuF | 5aXbFCpg5f
  copy-hotlead-strict    | 1783005755 | 5   | -33.513 | 0.5 | -0.18256 | 0  | 8TdWwwxLmT | 4RDNo5BBAj
  copy-hotlead-strict    | 1783006629 | 5   | -32.766 | 0.5 | -0.17883 | 0  | BKUnXM4STy | 4RDNo5BBAj
  copy-hotlead-strict    | 1783010655 | 5   | -31.365 | 0.5 | -0.17183 | 0  | HS4DWjgJ2h | FakckxEr9U
  copy-hotlead-strict    | 1783013906 | 5   | 101.196 | 0.5 | 0.49098  | 0  | EJUosQZjpc | FakckxEr9U
  copy-hotlead-strict    | 1783016003 | 5   | -30.016 | 0.5 | -0.16508 | 0  | CFPkPq1eYP | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783016003 | 5   | -30.016 | 0.5 | -0.16508 | 0  | CFPkPq1eYP | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783020333 | 5   | 9.29    | 0.5 | 0.03145  | 0  | 9rWs7hbofC | 2bVqHKY1ED
  copy-hotlead-strict    | 1783020333 | 5   | 9.29    | 0.5 | 0.03145  | 0  | 9rWs7hbofC | HntvSoXq7C
  copy-hotlead-strict-hi | 1783022688 | 5   | 100.758 | 0.5 | 0.48879  | 0  | 27pwDDU8tA | 2HJMgsEqKr
  copy-hotlead-strict    | 1783022688 | 5   | 100.758 | 0.5 | 0.48879  | 0  | 27pwDDU8tA | 2HJMgsEqKr
  copy-hotlead-strict    | 1783024614 | 5   | -97.013 | 0.5 | -0.50007 | 0  | F79Xd2SRYT | FakckxEr9U
  copy-hotlead-strict    | 1783025889 | 5   | -50.174 | 0.5 | -0.26587 | 0  | CiXmB68sfZ | 2mRn8wtkcx
  copy-hotlead-strict-hi | 1783025889 | 5   | -50.174 | 0.5 | -0.26587 | 0  | CiXmB68sfZ | 2mRn8wtkcx
  copy-hotlead-strict    | 1783028934 | 5   | 100.101 | 0.5 | 0.48551  | 0  | HS4DWjgJ2h | FakckxEr9U
  copy-hotlead-strict    | 1783030089 | 5   | -37.812 | 0.5 | -0.20406 | 0  | CbdMt7xCe9 | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783030089 | 5   | -37.812 | 0.5 | -0.20406 | 0  | CbdMt7xCe9 | 6eqES3ebBs
  copy-hotlead-strict    | 1783030415 | 5   | 100.022 | 0.5 | 0.48511  | 0  | CbdMt7xCe9 | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783030415 | 5   | 100.022 | 0.5 | 0.48511  | 0  | CbdMt7xCe9 | 6eqES3ebBs
  copy-hotlead-strict    | 1783031664 | 5   | -32.885 | 0.5 | -0.17943 | 0  | 9PjhhrhQUx | 3ricXXziD2
  copy-hotlead-strict    | 1783032939 | 5   | -44.612 | 0.5 | -0.23806 | 0  | CzE1Zc8xEj | 2mRn8wtkcx
  copy-hotlead-strict-hi | 1783032939 | 5   | -44.612 | 0.5 | -0.23806 | 0  | CzE1Zc8xEj | 2mRn8wtkcx
  copy-hotlead-strict    | 1783034189 | 5   | -36.613 | 0.5 | -0.19806 | 0  | CnqFjUb8Y9 | 2mRn8wtkcx
  copy-hotlead-strict-hi | 1783035940 | 5   | -38.285 | 0.5 | -0.20643 | 0  | CFPkPq1eYP | DNio5ketGc
  copy-hotlead-strict    | 1783035940 | 5   | -38.285 | 0.5 | -0.20643 | 0  | CFPkPq1eYP | BtHnhjh8Ta
  copy-hotlead-strict    | 1783036902 | 5   | -48.183 | 0.5 | -0.25591 | 0  | GLGnhoH3iQ | 2mRn8wtkcx
  copy-hotlead-strict    | 1783037727 | 5   | -30.591 | 0.5 | -0.16796 | 0  | 4Q1nYg8tNm | 2HJMgsEqKr
  copy-hotlead-strict-hi | 1783038002 | 5   | 124.032 | 0.5 | 0.60516  | 0  | 4Q1nYg8tNm | 2HJMgsEqKr
  copy-hotlead-strict    | 1783038243 | 5   | -13.036 | 0.5 | -0.08018 | 0  | HeC2xWqGT9 | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783038243 | 5   | -13.036 | 0.5 | -0.08018 | 0  | HeC2xWqGT9 | 9SHHN4YyEW
  copy-hotlead-strict    | 1783038818 | 5   | -25.666 | 0.5 | -0.14333 | 0  | A5D3CTjovA | 4RDNo5BBAj
  copy-hotlead-strict    | 1783039647 | 5   | -31.453 | 0.5 | -0.17227 | 0  | F8R8VWgiKH | 3ricXXziD2
  copy-hotlead-strict    | 1783039768 | 5   | -17.166 | 0.5 | -0.10083 | 0  | GYPB3McmpM | Ex3BcKVGbN
  copy-hotlead-strict-hi | 1783039768 | 5   | -17.166 | 0.5 | -0.10083 | 0  | GYPB3McmpM | Ex3BcKVGbN
  copy-hotlead-strict    | 1783041772 | 5   | -40.42  | 0.5 | -0.2171  | 0  | F1GiK5MKBi | 2mRn8wtkcx
  copy-hotlead-strict    | 1783049994 | 5   | -31.565 | 0.5 | -0.17283 | 0  | HS4DWjgJ2h | FakckxEr9U
  copy-hotlead-strict    | 1783056847 | 5   | 147.005 | 0.5 | 0.72003  | 0  | BgKtxB44DW | 3ricXXziD2
  copy-hotlead-strict    | 1783059322 | 5   | 108.629 | 0.5 | 0.52814  | 0  | AFdqmc8X3D | 5wTqTAZSGW
  copy-hotlead-strict    | 1783061243 | 5   | 7.606   | 0.5 | 0.02303  | 0  | 9DVozM5bvU | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783061243 | 5   | 7.606   | 0.5 | 0.02303  | 0  | 9DVozM5bvU | 9SHHN4YyEW
  copy-hotlead-strict    | 1783061621 | 5   | -41.297 | 0.5 | -0.22148 | 0  | AFdqmc8X3D | 5wTqTAZSGW
  copy-hotlead-strict    | 1783063246 | 5   | 143.426 | 0.5 | 0.70213  | 0  | F3isyj2ggT | 2HJMgsEqKr
  copy-hotlead-strict-hi | 1783063321 | 5   | 134.312 | 0.5 | 0.65656  | 0  | F3isyj2ggT | DNio5ketGc
  copy-hotlead-strict    | 1783063871 | 5   | -30.346 | 0.5 | -0.16673 | 0  | F3isyj2ggT | HntvSoXq7C
  copy-hotlead-strict-hi | 1783063946 | 5   | -37.066 | 0.5 | -0.20033 | 0  | F3isyj2ggT | 2bVqHKY1ED
  copy-hotlead-strict    | 1783070769 | 5   | 126.833 | 0.5 | 0.61916  | 0  | 3tLDpUCJtw | DNio5ketGc
  copy-hotlead-strict-hi | 1783070769 | 5   | 126.833 | 0.5 | 0.61916  | 0  | 3tLDpUCJtw | DNio5ketGc
  copy-hotlead-strict    | 1783074676 | 5   | -30.59  | 0.5 | -0.16795 | 0  | 42AkFX59LK | BtHnhjh8Ta
  copy-hotlead-strict-hi | 1783074676 | 5   | -30.59  | 0.5 | -0.16795 | 0  | 42AkFX59LK | DNio5ketGc
  copy-hotlead-strict    | 1783079363 | 5   | -25.477 | 0.5 | -0.14239 | 0  | EZ39BXuctS | BtHnhjh8Ta
  copy-hotlead-strict-hi | 1783079363 | 5   | -25.477 | 0.5 | -0.14239 | 0  | EZ39BXuctS | DNio5ketGc
  copy-hotlead-strict    | 1783086462 | 5   | -7.733  | 0.5 | -0.05366 | 0  | CFPkPq1eYP | 2HJMgsEqKr
  copy-hotlead-strict-hi | 1783090040 | 5   | 111.467 | 0.5 | 0.54233  | 0  | GoXKAKmBmU | 2bVqHKY1ED
  copy-hotlead-strict    | 1783090040 | 5   | 111.467 | 0.5 | 0.54233  | 0  | GoXKAKmBmU | 2bVqHKY1ED
  copy-hotlead-strict    | 1783093265 | 5   | 102.401 | 0.5 | 0.49701  | 0  | GoXKAKmBmU | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783093265 | 5   | 102.401 | 0.5 | 0.49701  | 0  | GoXKAKmBmU | 6eqES3ebBs
  copy-hotlead-strict    | 1783093615 | 5   | -39.38  | 0.5 | -0.2119  | 0  | 2KGZYPQBuV | 7gdo83WqcX
  copy-hotlead-strict-hi | 1783094139 | 5   | -14.683 | 0.5 | -0.08842 | 0  | F3isyj2ggT | 2HJMgsEqKr
  copy-hotlead-strict    | 1783094139 | 5   | -14.683 | 0.5 | -0.08842 | 0  | F3isyj2ggT | 2HJMgsEqKr
  copy-hotlead-strict-hi | 1783100474 | 5   | -34.679 | 0.5 | -0.1884  | 0  | BBhHEEs8bC | AE7neeVw9N
  copy-hotlead-strict    | 1783100474 | 5   | -34.679 | 0.5 | -0.1884  | 0  | BBhHEEs8bC | AE7neeVw9N
  copy-hotlead-strict-hi | 1783101999 | 5   | 102.33  | 0.5 | 0.49665  | 0  | BK6ncKmVab | 6svp2aaiJ7
  copy-hotlead-strict    | 1783101999 | 5   | 102.33  | 0.5 | 0.49665  | 0  | BK6ncKmVab | 6svp2aaiJ7
  copy-hotlead-strict    | 1783102227 | 5   | -38.141 | 0.5 | -0.20571 | 0  | BBhHEEs8bC | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783102227 | 5   | -38.141 | 0.5 | -0.20571 | 0  | BBhHEEs8bC | 2bVqHKY1ED
  copy-hotlead-strict    | 1783104175 | 5   | -95.565 | 0.5 | -0.49282 | 0  | BK6ncKmVab | FakckxEr9U
  copy-hotlead-strict    | 1783104278 | 5   | 163.695 | 0.5 | 0.80348  | 0  | 3Qpo5HbtAs | 2HJMgsEqKr
  copy-hotlead-strict-hi | 1783104278 | 5   | 163.695 | 0.5 | 0.80348  | 0  | 3Qpo5HbtAs | 2HJMgsEqKr
  copy-hotlead-strict    | 1783104600 | 5   | 100.732 | 0.5 | 0.48866  | 0  | BBhHEEs8bC | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1783104600 | 5   | 100.732 | 0.5 | 0.48866  | 0  | BBhHEEs8bC | 7TiAUgZdLM
  copy-hotlead-strict    | 1783105152 | 5   | -32.135 | 0.5 | -0.17568 | 0  | 3Qpo5HbtAs | 4RDNo5BBAj
  copy-hotlead-strict    | 1783105454 | 5   | -93.376 | 0.5 | -0.48188 | 0  | 2veRvQ1pVA | FakckxEr9U
  copy-hotlead-strict    | 1783105653 | 5   | -36.359 | 0.5 | -0.19679 | 0  | CVXWps8KfK | 4RDNo5BBAj
  copy-hotlead-strict    | 1783109922 | 5   | -25.103 | 0.5 | -0.14052 | 0  | 9NdjHNv5JS | DNio5ketGc
  copy-hotlead-strict-hi | 1783109922 | 5   | -25.103 | 0.5 | -0.14052 | 0  | 9NdjHNv5JS | DNio5ketGc
  copy-hotlead-strict    | 1783110903 | 5   | 101.733 | 0.5 | 0.49366  | 0  | 3Qpo5HbtAs | 2HJMgsEqKr
  copy-hotlead-strict-hi | 1783110903 | 5   | 101.733 | 0.5 | 0.49366  | 0  | 3Qpo5HbtAs | 2HJMgsEqKr
  copy-hotlead-strict-hi | 1783114266 | 5   | -64.645 | 0.5 | -0.33823 | 0  | 5YKHXwd74q | 2HJMgsEqKr
  copy-hotlead-strict    | 1783114266 | 5   | -64.645 | 0.5 | -0.33823 | 0  | 5YKHXwd74q | 2HJMgsEqKr
  copy-hotlead-strict    | 1783117155 | 5   | -31.91  | 0.5 | -0.17455 | 0  | BBhHEEs8bC | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783117155 | 5   | -31.91  | 0.5 | -0.17455 | 0  | BBhHEEs8bC | 2bVqHKY1ED
  copy-hotlead-strict-hi | 1783117957 | 5   | -31.662 | 0.5 | -0.17331 | 0  | 3Qpo5HbtAs | 2HJMgsEqKr
  copy-hotlead-strict    | 1783117957 | 5   | -31.662 | 0.5 | -0.17331 | 0  | 3Qpo5HbtAs | 2HJMgsEqKr
  copy-hotlead-strict    | 1783122377 | 5   | 92.291  | 0.5 | 0.44645  | 0  | GoXKAKmBmU | 7TiAUgZdLM
  copy-hotlead-strict-hi | 1783122377 | 5   | 92.291  | 0.5 | 0.44645  | 0  | GoXKAKmBmU | 7TiAUgZdLM
  copy-hotlead-strict    | 1783124182 | 5   | -30.371 | 0.5 | -0.16685 | 0  | EGUYJ5ZmMM | BtHnhjh8Ta
  copy-hotlead-strict-hi | 1783124229 | 5   | -31.04  | 0.5 | -0.1702  | 0  | BBhHEEs8bC | 6eqES3ebBs
  copy-hotlead-strict    | 1783124229 | 5   | -31.04  | 0.5 | -0.1702  | 0  | BBhHEEs8bC | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783124852 | 5   | 101.374 | 0.5 | 0.49187  | 0  | J9xS5vH4W9 | 6svp2aaiJ7
  copy-hotlead-strict    | 1783124852 | 5   | 101.374 | 0.5 | 0.49187  | 0  | J9xS5vH4W9 | 6svp2aaiJ7
  copy-hotlead-strict-hi | 1783125003 | 5   | -31.09  | 0.5 | -0.17045 | 0  | HS4DWjgJ2h | 2bVqHKY1ED
  copy-hotlead-strict    | 1783125003 | 5   | -31.09  | 0.5 | -0.17045 | 0  | HS4DWjgJ2h | 2bVqHKY1ED
  copy-hotlead-strict    | 1783125279 | 5   | -45.533 | 0.5 | -0.24266 | 0  | 3t2878UJxS | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783125279 | 5   | -45.533 | 0.5 | -0.24266 | 0  | 3t2878UJxS | 6eqES3ebBs
  copy-hotlead-strict-hi | 1783125980 | 5   | -30.913 | 0.5 | -0.16956 | 0  | 3Qpo5HbtAs | 2HJMgsEqKr
  copy-hotlead-strict    | 1783125980 | 5   | -30.913 | 0.5 | -0.16956 | 0  | 3Qpo5HbtAs | 2HJMgsEqKr
  copy-hotlead-strict-hi | 1783127556 | 5   | -33.21  | 0.5 | -0.18105 | 0  | 2y9E14N4bL | 3ricXXziD2
  copy-hotlead-strict    | 1783127556 | 5   | -33.21  | 0.5 | -0.18105 | 0  | 2y9E14N4bL | 3ricXXziD2
  copy-hotlead-strict    | 1783127681 | 5   | -32.347 | 0.5 | -0.17673 | 0  | 8fAHiSq38d | 6svp2aaiJ7
  copy-hotlead-strict-hi | 1783127681 | 5   | -32.347 | 0.5 | -0.17673 | 0  | 8fAHiSq38d | 6svp2aaiJ7
  copy-hotlead-strict    | 1783128381 | 5   | -30.278 | 0.5 | -0.16639 | 0  | 4V7vp2YoxH | 6svp2aaiJ7
  copy-hotlead-strict-hi | 1783128381 | 5   | -30.278 | 0.5 | -0.16639 | 0  | 4V7vp2YoxH | 6svp2aaiJ7
  copy-hotlead-strict    | 1783133282 | 5   | 100.945 | 0.5 | 0.48973  | 0  | 9MoGGUj79Z | 6svp2aaiJ7
  copy-hotlead-strict-hi | 1783139020 | 5   | 101.887 | 0.5 | 0.49443  | 0  | 6nWvLtTC7L | 2HJMgsEqKr
  copy-hotlead-strict    | 1783139020 | 5   | 101.887 | 0.5 | 0.49443  | 0  | 6nWvLtTC7L | 2HJMgsEqKr
  copy-hotlead-strict    | 1783139378 | 5   | 101.113 | 0.5 | 0.49056  | 0  | 4kQf85PpFX | 3ricXXziD2
  copy-hotlead-strict    | 1783140879 | 5   | -36.689 | 0.5 | -0.19844 | 0  | 4kQf85PpFX | BtHnhjh8Ta
  copy-hotlead-strict-hi | 1783144627 | 5   | -31.605 | 0.5 | -0.17303 | 0  | 5u83eeMKS5 | 2HJMgsEqKr
  copy-hotlead-strict    | 1783144627 | 5   | -31.605 | 0.5 | -0.17303 | 0  | 5u83eeMKS5 | 2HJMgsEqKr
  copy-hotlead-strict-hi | 1783150914 | 5   | -32.477 | 0.5 | -0.17739 | 0  | 86WQZC9cW2 | 2HJMgsEqKr
  copy-hotlead-strict    | 1783150914 | 5   | -32.477 | 0.5 | -0.17739 | 0  | 86WQZC9cW2 | 2HJMgsEqKr
  copy-hotlead-strict    | 1783152540 | 5   | 103.645 | 0.5 | 0.50323  | 0  | 5EXrWoTBTi | CXATA5Zx2h
  copy-hotlead-strict    | 1783154847 | 5   | -30.826 | 0.5 | -0.16913 | 0  | 2vLc7TGpEW | 2HJMgsEqKr
  copy-hotlead-strict    | 1783174633 | 5   | 60.912  | 0.5 | 0.28956  | 0  | 5u83eeMKS5 | CXATA5Zx2h
  copy-hotlead-strict    | 1783176372 | 5   | -32.242 | 0.5 | -0.17621 | 0  | GiyytEdXQ2 | CHvWpTWTZX
  copy-hotlead-strict-hi | 1783176572 | 5   | -35.096 | 0.5 | -0.19048 | 0  | B642ubQRSm | 9SHHN4YyEW
  copy-hotlead-strict    | 1783176572 | 5   | -35.096 | 0.5 | -0.19048 | 0  | B642ubQRSm | 9SHHN4YyEW
  copy-hotlead-strict    | 1783182668 | 5   | -30.311 | 0.5 | -0.16656 | 0  | BRVZtWwBpu | DNio5ketGc
  copy-hotlead-strict-hi | 1783183989 | 5   | 100.631 | 0.5 | 0.48815  | 0  | CLhom1dTs2 | 9SHHN4YyEW
  copy-hotlead-strict    | 1783183989 | 5   | 100.631 | 0.5 | 0.48815  | 0  | CLhom1dTs2 | 9SHHN4YyEW
  copy-hotlead-strict    | 1783185058 | 5   | -34.273 | 0.5 | -0.18637 | 0  | 5LCzZKZbxA | 7gdo83WqcX
  copy-hotlead-strict    | 1783185183 | 5   | -31.352 | 0.5 | -0.17176 | 0  | 5LCzZKZbxA | 7gdo83WqcX
  copy-hotlead-strict    | 1783185708 | 5   | -43.735 | 0.5 | -0.23368 | 0  | 5LCzZKZbxA | 7gdo83WqcX
  copy-hotlead-strict-hi | 1783187932 | 5   | 72.63   | 0.5 | 0.34815  | 0  | HS4DWjgJ2h | 2f4e7c2f6h
  copy-hotlead-strict    | 1783187932 | 5   | 72.63   | 0.5 | 0.34815  | 0  | HS4DWjgJ2h | 2f4e7c2f6h
  copy-hotlead-strict    | 1783191085 | 5   | -46.508 | 0.5 | -0.24754 | 0  | 2XbFxW8TsR | Ay1pyfhZX7
  copy-hotlead-strict-hi | 1783192084 | 5   | -31.339 | 0.5 | -0.17169 | 0  | 2XbFxW8TsR | 9LxMdvs1m8
  copy-hotlead-strict    | 1783192084 | 5   | -31.339 | 0.5 | -0.17169 | 0  | 2XbFxW8TsR | 9LxMdvs1m8
  copy-hotlead-strict    | 1783192357 | 5   | -30.537 | 0.5 | -0.16769 | 0  | CxGEPmYEN1 | DNio5ketGc
  copy-hotlead-strict    | 1783195579 | 5   | -56.794 | 0.5 | -0.29897 | 0  | CzQvkZe2Qc | 9LxMdvs1m8
  copy-hotlead-strict-hi | 1783195579 | 5   | -56.794 | 0.5 | -0.29897 | 0  | CzQvkZe2Qc | 9LxMdvs1m8
  copy-hotlead-strict    | 1783195729 | 5   | -39.295 | 0.5 | -0.21147 | 0  | CzQvkZe2Qc | FakckxEr9U
  copy-hotlead-strict    | 1783201302 | 5   | -31.074 | 0.5 | -0.17037 | 0  | 8NGpdSE1tZ | DNio5ketGc
  copy-hotlead-strict    | 1783206356 | 5   | -42.956 | 0.5 | -0.22978 | 0  | 2XbFxW8TsR | 9LxMdvs1m8
  copy-hotlead-strict-hi | 1783206356 | 5   | -42.956 | 0.5 | -0.22978 | 0  | 2XbFxW8TsR | 9LxMdvs1m8
  copy-hotlead-strict-hi | 1783208280 | 5   | -34.552 | 0.5 | -0.18776 | 0  | Ba8vxX2yDQ | 9LxMdvs1m8
  copy-hotlead-strict    | 1783208280 | 5   | -34.552 | 0.5 | -0.18776 | 0  | Ba8vxX2yDQ | 9LxMdvs1m8
  copy-hotlead-strict    | 1783212979 | 5   | -30.947 | 0.5 | -0.16974 | 0  | 3tLDpUCJtw | 4RDNo5BBAj
  copy-hotlead-strict    | 1783213052 | 5   | -17.704 | 0.5 | -0.10352 | 0  | C1FjBybKVy | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783213052 | 5   | -17.704 | 0.5 | -0.10352 | 0  | C1FjBybKVy | 9SHHN4YyEW
  copy-hotlead-strict    | 1783221155 | 5   | -34.042 | 0.5 | -0.18521 | 0  | 9WdncGJ6fQ | 3ricXXziD2
  copy-hotlead-strict-hi | 1783249882 | 5   | 6.83    | 0.5 | 0.01915  | 0  | MsGDybWRSN | 911pQNYGvQ
  copy-hotlead-strict    | 1783249882 | 5   | 6.83    | 0.5 | 0.01915  | 0  | MsGDybWRSN | 911pQNYGvQ
  copy-hotlead-strict    | 1783252633 | 5   | -18.474 | 0.5 | -0.10737 | 0  | ANLEpx1hMM | 911pQNYGvQ
  copy-hotlead-strict-hi | 1783252633 | 5   | -18.474 | 0.5 | -0.10737 | 0  | ANLEpx1hMM | 911pQNYGvQ
  copy-hotlead-strict    | 1783255634 | 5   | 103.897 | 0.5 | 0.50448  | 0  | 5EXrWoTBTi | DSKEyfEeTy
  copy-hotlead-strict-hi | 1783255634 | 5   | 103.897 | 0.5 | 0.50448  | 0  | 5EXrWoTBTi | DSKEyfEeTy
  copy-hotlead-strict    | 1783256935 | 5   | 145.218 | 0.5 | 0.71109  | 0  | Cw8pzbFogv | 9SHHN4YyEW
  copy-hotlead-strict-hi | 1783256935 | 5   | 145.218 | 0.5 | 0.71109  | 0  | Cw8pzbFogv | 9SHHN4YyEW
  copy-hotlead-strict    | 1783273335 | 5   | 121.223 | 0.5 | 0.59111  | 0  | GbpARMvdpD | 911pQNYGvQ
